station,valid,tmpc,dwpc,relh,alti,mslp
RJAI,1991-01-16 06:00,10.00,-7.00,29.52,30.17,M
RJAI,1991-01-17 00:00,5.00,-5.00,48.39,30.09,M
RJAI,1991-01-17 03:00,10.00,-2.00,43.03,29.93,M
RJAI,1991-01-17 06:00,10.00,3.00,61.76,29.86,M
RJAI,1991-01-18 00:00,5.00,-10.00,32.88,29.91,M
RJAI,1991-01-18 03:00,7.00,-11.00,26.45,29.86,M
RJAI,1991-01-18 06:00,7.00,-8.00,33.49,29.93,M
RJAI,1991-01-19 00:00,6.00,-5.00,45.14,30.37,M
RJAI,1991-01-19 03:00,10.00,-4.00,37.08,30.35,M
RJAI,1991-01-21 00:00,5.00,-3.00,56.22,30.19,M
RJAI,1991-01-21 03:00,8.00,-3.00,45.73,30.12,M
RJAI,1991-01-21 06:00,7.00,2.00,70.48,30.02,M
RJAI,1991-01-22 00:00,9.00,2.00,61.52,29.87,M
RJAI,1991-01-22 03:00,10.00,2.00,57.52,29.87,M
RJAI,1991-01-22 06:00,11.00,1.00,50.08,29.83,M
RJAI,1991-01-23 03:00,6.00,-10.00,30.68,30.12,M
RJAI,1991-01-23 06:00,6.00,-10.00,30.68,30.14,M
RJAI,1991-01-24 00:00,2.00,-8.00,47.51,30.35,M
RJAI,1991-01-24 03:00,5.00,-9.00,35.57,30.29,M
RJAI,1991-01-24 06:00,7.00,-8.00,33.49,30.21,M
RJAI,1991-01-25 00:00,5.00,-2.00,60.54,29.79,M
RJAI,1991-01-25 03:00,10.00,1.00,53.54,29.68,M
RJAI,1991-01-25 06:00,14.00,1.00,41.13,29.65,M
RJAI,1991-01-28 00:00,4.00,-8.00,41.24,30.12,M
RJAI,1991-01-28 03:00,7.00,-10.00,28.64,30.10,M
RJAI,1991-01-28 06:00,7.00,-11.00,26.45,30.08,M
RJAI,1991-01-29 00:00,3.00,-11.00,34.96,30.25,M
RJAI,1991-01-29 03:00,6.00,-10.00,30.68,30.20,M
RJAI,1991-01-29 06:00,8.00,-10.00,26.75,30.13,M
RJAI,1991-01-30 00:00,3.00,-8.00,44.25,30.19,M
RJAI,1991-01-30 03:00,7.00,-9.00,30.98,30.13,M
RJAI,1991-01-30 06:00,9.00,-9.00,27.04,30.08,M
RJAI,1991-01-31 00:00,4.00,-8.00,41.24,30.07,M
RJAI,1991-01-31 03:00,8.00,-9.00,28.93,30.01,M
RJAI,1991-01-31 06:00,10.00,-11.00,21.59,29.95,M
RJAI,1991-02-01 00:00,4.00,-6.00,48.10,29.90,M
RJAI,1991-02-01 03:00,9.00,-5.00,36.78,29.83,M
RJAI,1991-02-01 06:00,11.00,-3.00,37.38,29.76,M
RJAI,1991-02-02 03:00,8.00,-10.00,26.75,29.87,M
RJAI,1991-02-04 00:00,4.00,-7.00,44.55,29.84,M
RJAI,1991-02-04 03:00,8.00,-5.00,39.36,29.76,M
RJAI,1991-02-04 06:00,11.00,-8.00,25.56,29.69,M
RJAI,1991-02-05 00:00,5.00,-5.00,48.39,29.80,M
RJAI,1991-02-05 03:00,8.00,-8.00,31.28,29.80,M
RJAI,1991-02-05 06:00,9.00,-14.00,18.13,29.81,M
RJAI,1991-02-06 00:00,4.00,-9.00,38.15,30.01,M
RJAI,1991-02-06 03:00,8.00,-10.00,26.75,29.95,M
RJAI,1991-02-06 06:00,9.00,-4.00,39.66,29.86,M
RJAI,1991-02-07 00:00,6.00,-5.00,45.14,29.93,M
RJAI,1991-02-07 03:00,10.00,-6.00,31.87,29.89,M
RJAI,1991-02-07 06:00,11.00,-6.00,29.82,29.85,M
RJAI,1991-02-08 00:00,6.00,-1.00,60.79,29.84,M
RJAI,1991-02-08 03:00,10.00,1.00,53.54,29.74,M
RJAI,1991-02-08 06:00,8.00,-8.00,31.28,29.78,M
RJAI,1991-02-12 00:00,7.00,1.00,65.61,29.95,M
RJAI,1991-02-12 03:00,9.00,0.00,53.27,29.93,M
RJAI,1991-02-12 06:00,11.00,0.00,46.59,29.89,M
RJAI,1991-02-13 00:00,5.00,-7.00,41.54,30.25,M
RJAI,1991-02-13 03:00,8.00,-10.00,26.75,30.23,M
RJAI,1991-02-13 06:00,11.00,-11.00,20.20,30.19,M
RJAI,1991-02-14 00:00,4.00,-8.00,41.24,30.29,M
RJAI,1991-02-14 03:00,9.00,-7.00,31.57,30.25,M
RJAI,1991-02-14 06:00,12.00,-3.00,34.98,30.19,M
RJAI,1991-02-15 00:00,6.00,3.00,81.07,30.05,M
RJAI,1991-02-15 03:00,7.00,4.00,81.20,29.94,M
RJAI,1991-02-16 00:00,13.00,10.00,81.99,28.85,M
RJAI,1991-02-16 03:00,15.00,-2.00,30.98,28.87,M
RJAI,1991-02-18 00:00,4.00,-10.00,35.26,29.95,M
RJAI,1991-02-18 03:00,7.00,-12.00,24.42,29.91,M
RJAI,1991-02-18 06:00,8.00,-11.00,24.71,29.88,M
RJAI,1991-02-19 00:00,3.00,-7.00,47.80,29.54,M
RJAI,1991-02-19 03:00,8.00,-7.00,33.79,29.51,M
RJAI,1991-02-19 06:00,9.00,-9.00,27.04,29.51,M
RJAI,1991-02-20 00:00,4.00,-6.00,48.10,29.93,M
RJAI,1991-02-20 03:00,7.00,-10.00,28.64,29.89,M
RJAI,1991-02-20 06:00,8.00,-12.00,22.81,29.82,M
RJAI,1991-02-21 00:00,5.00,-6.00,44.85,29.77,M
RJAI,1991-02-21 06:00,10.00,-9.00,25.28,29.66,M
RJAI,1991-02-22 00:00,5.00,-16.00,20.22,30.00,M
RJAI,1991-02-22 03:00,7.00,-17.00,16.20,29.99,M
RJAI,1991-02-22 06:00,9.00,-9.00,27.04,29.91,M
RJAI,1991-02-25 00:00,3.00,-14.00,27.45,30.08,M
RJAI,1991-02-25 03:00,7.00,-15.00,19.13,30.06,M
RJAI,1991-02-25 06:00,9.00,-14.00,18.13,30.05,M
RJAI,1991-02-26 00:00,5.00,-15.00,21.97,30.29,M
RJAI,1991-02-26 03:00,9.00,-10.00,24.99,30.25,M
RJAI,1991-02-26 06:00,11.00,-8.00,25.56,30.19,M
RJAI,1991-02-27 00:00,6.00,-6.00,41.84,30.32,M
RJAI,1991-02-27 03:00,10.00,-6.00,31.87,30.26,M
RJAI,1991-02-27 06:00,12.00,-4.00,32.46,30.19,M
RJAI,1991-02-28 00:00,14.00,8.00,67.12,29.93,M
RJAI,1991-02-28 03:00,16.00,9.00,63.15,29.84,M
RJAI,1991-02-28 06:00,17.00,10.00,63.38,29.71,M
RJAI,1991-03-01 00:00,6.00,0.00,65.38,29.95,M
RJAI,1991-03-01 03:00,7.00,-4.00,45.44,29.99,M
RJAI,1991-03-01 06:00,6.00,1.00,70.28,29.99,M
RJAI,1991-03-02 00:00,5.00,-7.00,41.54,30.12,M
RJAI,1991-03-02 03:00,8.00,-6.00,36.48,30.08,M
RJAI,1991-03-04 00:00,5.00,-7.00,41.54,30.24,M
RJAI,1991-03-04 03:00,10.00,-5.00,34.39,30.16,M
RJAI,1991-03-04 06:00,13.00,-1.00,37.97,30.05,M
RJAI,1991-03-05 00:00,11.00,-3.00,37.38,30.02,M
RJAI,1991-03-05 03:00,13.00,-2.00,35.28,29.97,M
RJAI,1991-03-05 06:00,17.00,-5.00,21.79,29.89,M
RJAI,1991-03-06 00:00,10.00,1.00,53.54,29.93,M
RJAI,1991-03-06 03:00,15.00,4.00,47.72,29.89,M
RJAI,1991-03-06 06:00,16.00,5.00,48.00,29.81,M
RJAI,1991-03-07 00:00,11.00,-5.00,32.17,29.98,M
RJAI,1991-03-07 03:00,14.00,-6.00,24.49,30.01,M
RJAI,1991-03-07 06:00,16.00,-7.00,19.94,29.99,M
RJAI,1991-03-08 00:00,7.00,3.00,75.68,30.26,M
RJAI,1991-03-08 03:00,6.00,3.00,81.07,30.24,M
RJAI,1991-03-08 06:00,6.00,4.00,86.99,30.16,M
RJAI,1991-03-09 00:00,8.00,4.00,75.84,29.70,M
RJAI,1991-03-11 00:00,5.00,2.00,80.93,30.04,M
RJAI,1991-03-11 03:00,5.00,3.00,86.89,29.99,M
RJAI,1991-03-11 06:00,6.00,3.00,81.07,29.92,M
RJAI,1991-03-12 00:00,7.00,3.00,75.68,29.98,M
RJAI,1991-03-12 03:00,11.00,4.00,61.99,29.97,M
RJAI,1991-03-12 06:00,12.00,4.00,58.02,29.94,M
RJAI,1991-03-13 00:00,11.00,-2.00,40.25,30.13,M
RJAI,1991-03-13 03:00,12.00,3.00,54.07,30.10,M
RJAI,1991-03-13 06:00,12.00,3.00,54.07,30.04,M
RJAI,1991-03-14 00:00,8.00,3.00,70.68,29.95,M
RJAI,1991-03-14 03:00,7.00,2.00,70.48,29.91,M
RJAI,1991-03-15 00:00,5.00,-11.00,30.38,30.22,M
RJAI,1991-03-15 03:00,7.00,-10.00,28.64,30.23,M
RJAI,1991-03-15 06:00,10.00,-8.00,27.33,30.17,M
RJAI,1991-03-16 00:00,6.00,-1.00,60.79,30.09,M
RJAI,1991-03-16 03:00,8.00,0.00,57.00,30.00,M
RJAI,1991-03-17 00:00,8.00,3.00,70.68,29.95,M
RJAI,1991-03-17 03:00,12.00,-3.00,34.98,29.93,M
RJAI,1991-03-18 00:00,8.00,-5.00,39.36,30.23,M
RJAI,1991-03-18 03:00,11.00,-6.00,29.82,30.21,M
RJAI,1991-03-18 06:00,12.00,-3.00,34.98,30.18,M
RJAI,1991-03-19 00:00,11.00,1.00,50.08,30.17,M
RJAI,1991-03-19 03:00,14.00,2.00,44.19,30.12,M
RJAI,1991-03-19 06:00,16.00,6.00,51.45,30.02,M
RJAI,1991-03-20 00:00,18.00,8.00,51.98,29.93,M
RJAI,1991-03-20 03:00,22.00,11.00,49.64,29.81,M
RJAI,1991-03-20 06:00,23.00,12.00,49.90,29.73,M
RJAI,1991-03-22 00:00,9.00,-2.00,46.02,30.29,M
RJAI,1991-03-22 03:00,9.00,1.00,57.26,30.26,M
RJAI,1991-03-22 06:00,8.00,4.00,75.84,30.21,M
RJAI,1991-03-25 00:00,11.00,9.00,87.47,30.05,M
RJAI,1991-03-25 03:00,12.00,9.00,81.87,30.03,M
RJAI,1991-03-25 06:00,12.00,9.00,81.87,30.01,M
RJAI,1991-03-26 00:00,13.00,9.00,76.66,30.10,M
RJAI,1991-03-26 03:00,17.00,10.00,63.38,30.09,M
RJAI,1991-03-26 06:00,20.00,12.00,59.97,30.05,M
RJAI,1991-03-27 00:00,9.00,6.00,81.47,30.21,M
RJAI,1991-03-27 03:00,8.00,6.00,87.19,30.15,M
RJAI,1991-03-27 06:00,9.00,6.00,81.47,30.10,M
RJAI,1991-03-28 00:00,10.00,7.00,81.61,30.01,M
RJAI,1991-03-28 03:00,11.00,8.00,81.74,30.00,M
RJAI,1991-03-28 06:00,11.00,8.00,81.74,30.00,M
RJAI,1991-03-29 00:00,11.00,4.00,61.99,30.33,M
RJAI,1991-03-29 03:00,14.00,2.00,44.19,30.33,M
RJAI,1991-03-29 06:00,14.00,4.00,50.91,30.32,M
RJAI,1991-03-30 00:00,11.00,-4.00,34.69,30.30,M
RJAI,1991-03-30 03:00,16.00,6.00,51.45,30.23,M
RJAI,1991-04-01 03:00,7.00,1.00,65.61,30.20,M
RJAI,1991-04-01 06:00,7.00,4.00,81.20,30.19,M
RJAI,1991-04-02 00:00,7.00,-4.00,45.44,30.36,M
RJAI,1991-04-02 03:00,10.00,-3.00,39.95,30.32,M
RJAI,1991-04-02 06:00,11.00,-2.00,40.25,30.28,M
RJAI,1991-04-03 00:00,10.00,-3.00,39.95,30.36,M
RJAI,1991-04-03 03:00,12.00,-2.00,37.67,30.31,M
RJAI,1991-04-03 06:00,15.00,-1.00,33.35,30.25,M
RJAI,1991-04-04 00:00,11.00,2.00,53.81,30.29,M
RJAI,1991-04-04 03:00,16.00,5.00,48.00,30.24,M
RJAI,1991-04-04 06:00,18.00,7.00,48.55,30.18,M
RJAI,1991-04-05 00:00,14.00,7.00,62.69,30.17,M
RJAI,1991-04-05 03:00,17.00,7.00,51.72,30.12,M
RJAI,1991-04-05 06:00,18.00,8.00,51.98,30.04,M
RJAI,1991-04-06 00:00,16.00,9.00,63.15,30.10,M
RJAI,1991-04-06 03:00,20.00,11.00,56.13,30.05,M
RJAI,1991-04-08 00:00,11.00,10.00,93.55,29.89,M
RJAI,1991-04-08 03:00,12.00,10.00,87.56,29.83,M
RJAI,1991-04-08 06:00,13.00,11.00,87.65,29.80,M
RJAI,1991-04-09 00:00,16.00,12.00,77.14,29.81,M
RJAI,1991-04-09 03:00,23.00,11.00,46.71,29.78,M
RJAI,1991-04-09 06:00,25.00,6.00,29.51,29.76,M
RJAI,1991-04-10 00:00,16.00,10.00,67.54,30.06,M
RJAI,1991-04-10 03:00,17.00,11.00,67.75,30.04,M
RJAI,1991-04-11 00:00,7.00,4.00,81.20,29.91,M
RJAI,1991-04-11 06:00,22.00,14.00,60.44,29.82,M
RJAI,1991-04-12 03:00,19.00,8.00,48.83,29.99,M
RJAI,1991-04-15 06:00,21.00,11.00,52.77,29.92,M
RJAI,1991-04-16 00:00,18.00,9.00,55.63,29.99,M
RJAI,1991-04-16 06:00,24.00,7.00,33.57,29.94,M
RJAI,1991-04-17 00:00,21.00,12.00,56.38,30.09,M
RJAI,1991-04-18 00:00,21.00,17.00,77.90,29.59,M
RJAI,1991-04-19 06:00,19.00,4.00,37.03,29.80,M
RJAI,1991-04-20 00:00,16.00,8.00,59.01,29.77,M
RJAI,1991-04-23 00:00,19.00,8.00,48.83,30.46,M
RJAI,1991-04-23 03:00,23.00,19.00,78.19,30.42,M
RJAI,1991-04-23 06:00,22.00,18.00,78.04,30.39,M
RJAI,1991-04-24 00:00,20.00,12.00,59.97,30.43,M
RJAI,1991-04-24 03:00,22.00,10.00,46.43,30.37,M
RJAI,1991-04-24 06:00,22.00,9.00,43.42,30.30,M
RJAI,1991-04-25 03:00,14.00,12.00,87.74,30.12,M
RJAI,1991-04-25 06:00,14.00,13.00,93.69,30.06,M
RJAI,1991-04-26 03:00,24.00,16.00,60.90,29.93,M
RJAI,1991-04-26 06:00,25.00,16.00,57.36,29.89,M
RJAI,1991-04-30 03:00,20.00,1.00,28.11,29.54,M
RJAI,1991-05-01 00:00,19.00,9.00,52.25,29.52,M
RJAI,1991-05-01 03:00,22.00,8.00,40.57,29.47,M
RJAI,1991-05-01 06:00,22.00,10.00,46.43,29.40,M
RJAI,1991-05-02 03:00,21.00,9.00,46.16,29.35,M
RJAI,1991-05-02 06:00,19.00,8.00,48.83,29.31,M
RJAI,1991-05-07 00:00,21.00,8.00,43.13,30.26,M
RJAI,1991-05-07 03:00,24.00,9.00,38.46,30.20,M
RJAI,1991-05-08 03:00,25.00,11.00,41.42,30.04,M
RJAI,1991-05-08 06:00,24.00,11.00,43.97,29.97,M
RJAI,1991-05-09 03:00,21.00,18.00,82.98,29.84,M
RJAI,1991-05-09 06:00,20.00,16.00,77.75,29.83,M
RJAI,1991-05-10 06:00,25.00,12.00,44.25,29.93,M
RJAI,1991-05-13 06:00,27.00,14.00,44.80,29.86,M
RJAI,1991-05-14 03:00,28.00,11.00,34.69,30.03,M
RJAI,1991-05-14 06:00,28.00,12.00,37.07,29.99,M
RJAI,1991-05-15 03:00,23.00,15.00,60.67,29.98,M
RJAI,1991-05-15 06:00,24.00,17.00,64.91,29.94,M
RJAI,1991-05-17 00:00,22.00,15.00,64.48,29.35,M
RJAI,1991-05-17 06:00,27.00,12.00,39.30,29.33,M
RJAI,1991-05-20 00:00,23.00,12.00,49.90,30.01,M
RJAI,1991-05-20 03:00,27.00,14.00,44.80,30.00,M
RJAI,1991-05-21 03:00,29.00,10.00,30.62,29.98,M
RJAI,1991-05-22 03:00,26.00,20.00,69.52,29.74,M
RJAI,1991-05-22 06:00,29.00,20.00,58.32,29.68,M
RJAI,1991-05-23 06:00,29.00,17.00,48.32,29.82,M
RJAI,1991-05-24 00:00,18.00,13.00,72.56,30.01,M
RJAI,1991-05-24 06:00,26.00,17.00,57.60,29.94,M
RJAI,1991-05-27 03:00,15.00,12.00,82.25,29.79,M
RJAI,1991-05-27 06:00,16.00,11.00,72.20,29.81,M
RJAI,1991-05-28 00:00,18.00,9.00,55.63,30.06,M
RJAI,1991-05-28 03:00,22.00,18.00,78.04,30.02,M
RJAI,1991-05-28 06:00,23.00,18.00,73.44,30.00,M
RJAI,1991-05-29 00:00,20.00,12.00,59.97,30.09,M
RJAI,1991-05-29 06:00,23.00,13.00,53.29,30.00,M
RJAI,1991-05-30 00:00,21.00,12.00,56.38,29.95,M
RJAI,1991-05-30 06:00,26.00,13.00,44.52,29.91,M
RJAI,1991-05-31 00:00,21.00,14.00,64.26,30.03,M
RJAI,1991-05-31 03:00,22.00,16.00,68.75,30.03,M
RJAI,1991-06-01 00:00,19.00,16.00,82.74,29.95,M
RJAI,1991-06-03 00:00,21.00,18.00,82.98,29.74,M
RJAI,1991-06-03 03:00,23.00,18.00,73.44,29.71,M
RJAI,1991-06-03 06:00,22.00,19.00,83.09,29.65,M
RJAI,1991-06-04 00:00,22.00,19.00,83.09,29.51,M
RJAI,1991-06-04 06:00,29.00,11.00,32.73,29.55,M
RJAI,1991-06-05 03:00,28.00,16.00,48.05,29.84,M
RJAI,1991-06-05 06:00,29.00,15.00,42.52,29.80,M
RJAI,1991-06-06 03:00,28.00,18.00,54.55,29.77,M
RJAI,1991-06-07 03:00,29.00,17.00,48.32,29.90,M
RJAI,1991-06-07 06:00,30.00,16.00,42.80,29.91,M
RJAI,1991-06-08 00:00,26.00,15.00,50.69,30.11,M
RJAI,1991-06-08 03:00,31.00,10.00,27.29,30.10,M
RJAI,1991-06-08 06:00,32.00,15.00,35.81,30.07,M
RJAI,1991-06-09 03:00,31.00,12.00,31.17,30.18,M
RJAI,1991-06-10 00:00,22.00,20.00,88.43,29.97,M
RJAI,1991-06-10 03:00,26.00,20.00,69.52,29.91,M
RJAI,1991-06-10 06:00,29.00,21.00,62.03,29.83,M
RJAI,1991-06-11 00:00,29.00,20.00,58.32,29.81,M
RJAI,1991-06-11 03:00,34.00,23.00,52.73,29.76,M
RJAI,1991-06-11 06:00,34.00,22.00,49.62,29.73,M
RJAI,1991-06-13 00:00,32.00,23.00,59.01,29.65,M
RJAI,1991-06-13 03:00,36.00,24.00,50.13,29.61,M
RJAI,1991-06-13 06:00,31.00,24.00,66.35,29.59,M
RJAI,1991-06-14 00:00,26.00,20.00,69.52,29.61,M
RJAI,1991-06-14 03:00,29.00,18.00,51.47,29.60,M
RJAI,1991-06-14 06:00,31.00,19.00,48.84,29.57,M
RJAI,1991-06-15 00:00,24.00,16.00,60.90,29.73,M
RJAI,1991-06-15 03:00,25.00,16.00,57.36,29.71,M
RJAI,1991-06-17 00:00,24.00,19.00,73.61,29.70,M
RJAI,1991-06-17 03:00,26.00,19.00,65.33,29.68,M
RJAI,1991-06-17 06:00,27.00,20.00,65.54,29.66,M
RJAI,1991-06-19 00:00,24.00,19.00,73.61,29.67,M
RJAI,1991-06-19 03:00,27.00,20.00,65.54,29.65,M
RJAI,1991-06-20 00:00,21.00,20.00,94.01,29.63,M
RJAI,1991-06-20 03:00,21.00,20.00,94.01,29.64,M
RJAI,1991-06-20 06:00,22.00,20.00,88.43,29.59,M
RJAI,1991-06-21 03:00,23.00,18.00,73.44,29.73,M
RJAI,1991-06-21 06:00,23.00,16.00,64.69,29.74,M
RJAI,1991-06-24 00:00,20.00,19.00,93.97,29.73,M
RJAI,1991-06-24 03:00,21.00,20.00,94.01,29.74,M
RJAI,1991-06-24 06:00,22.00,20.00,88.43,29.76,M
RJAI,1991-06-25 00:00,22.00,20.00,88.43,29.81,M
RJAI,1991-06-25 06:00,28.00,22.00,69.90,29.78,M
RJAI,1991-06-26 00:00,28.00,18.00,54.55,29.87,M
RJAI,1991-06-27 00:00,29.00,23.00,70.08,29.75,M
RJAI,1991-06-28 06:00,33.00,21.00,49.36,29.64,M
RJAI,1991-07-01 06:00,27.00,21.00,69.71,29.65,M
RJAI,1991-07-02 03:00,26.00,18.00,61.36,29.56,M
RJAI,1991-07-03 03:00,26.00,19.00,65.33,29.70,M
RJAI,1991-07-03 06:00,26.00,19.00,65.33,29.70,M
RJAI,1991-07-04 03:00,29.00,19.00,54.80,29.76,M
RJAI,1991-07-04 06:00,29.00,19.00,54.80,29.71,M
RJAI,1991-07-05 06:00,29.00,22.00,65.95,29.41,M
RJAI,1991-07-06 00:00,21.00,20.00,94.01,29.71,M
RJAI,1991-07-06 03:00,22.00,19.00,83.09,29.74,M
RJAI,1991-07-09 03:00,30.00,15.00,40.14,29.75,M
RJAI,1991-07-09 06:00,31.00,18.00,45.88,29.75,M
RJAI,1991-07-10 06:00,27.00,21.00,69.71,29.79,M
RJAI,1991-07-11 00:00,27.00,22.00,74.11,29.67,M
RJAI,1991-07-11 03:00,32.00,21.00,52.23,29.67,M
RJAI,1991-07-11 06:00,33.00,22.00,52.48,29.64,M
RJAI,1991-07-12 03:00,26.00,21.00,73.95,29.72,M
RJAI,1991-07-12 06:00,29.00,21.00,62.03,29.70,M
RJAI,1991-07-15 00:00,24.00,18.00,69.14,29.99,M
RJAI,1991-07-15 03:00,26.00,19.00,65.33,29.97,M
RJAI,1991-07-15 06:00,28.00,18.00,54.55,29.94,M
RJAI,1991-07-16 03:00,25.00,23.00,88.67,29.74,M
RJAI,1991-07-16 06:00,25.00,21.00,78.48,29.70,M
RJAI,1991-07-17 00:00,29.00,22.00,65.95,29.68,M
RJAI,1991-07-17 03:00,33.00,23.00,55.77,29.65,M
RJAI,1991-07-17 06:00,31.00,23.00,62.47,29.62,M
RJAI,1991-07-18 00:00,26.00,23.00,83.55,29.70,M
RJAI,1991-07-18 03:00,27.00,22.00,74.11,29.71,M
RJAI,1991-07-18 06:00,27.00,24.00,83.66,29.72,M
RJAI,1991-07-20 00:00,24.00,22.00,88.59,29.89,M
RJAI,1991-07-20 03:00,26.00,23.00,83.55,29.85,M
RJAI,1991-07-22 00:00,27.00,22.00,74.11,29.75,M
RJAI,1991-07-22 06:00,30.00,22.00,62.25,29.72,M
RJAI,1991-07-23 03:00,34.00,23.00,52.73,29.77,M
RJAI,1991-07-23 06:00,34.00,23.00,52.73,29.73,M
RJAI,1991-07-24 00:00,32.00,24.00,62.68,29.67,M
RJAI,1991-07-24 03:00,35.00,25.00,56.25,29.65,M
RJAI,1991-07-24 06:00,36.00,23.00,47.19,29.63,M
RJAI,1991-07-25 03:00,35.00,22.00,46.93,29.62,M
RJAI,1991-07-25 06:00,35.00,23.00,49.87,29.59,M
RJAI,1991-07-26 00:00,32.00,24.00,62.68,29.60,M
RJAI,1991-07-26 06:00,33.00,23.00,55.77,29.50,M
RJAI,1991-07-29 06:00,37.00,22.00,42.04,29.70,M
RJAI,1991-07-31 00:00,32.00,25.00,66.55,29.75,M
RJAI,1991-08-01 00:00,31.00,24.00,66.35,29.81,M
RJAI,1991-08-01 03:00,36.00,22.00,44.41,29.79,M
RJAI,1991-08-01 06:00,35.00,25.00,56.25,29.77,M
RJAI,1991-08-02 03:00,33.00,26.00,66.75,29.73,M
RJAI,1991-08-02 06:00,35.00,24.00,52.98,29.70,M
RJAI,1991-08-03 03:00,32.00,25.00,66.55,29.61,M
RJAI,1991-08-05 06:00,24.00,16.00,60.90,29.76,M
RJAI,1991-08-06 03:00,22.00,17.00,73.27,29.79,M
RJAI,1991-08-08 00:00,25.00,21.00,78.48,29.56,M
RJAI,1991-08-08 06:00,30.00,21.00,58.55,29.51,M
RJAI,1991-08-09 03:00,29.00,21.00,62.03,29.68,M
RJAI,1991-08-09 06:00,29.00,22.00,65.95,29.66,M
RJAI,1991-08-12 00:00,23.00,22.00,94.10,29.73,M
RJAI,1991-08-12 03:00,28.00,23.00,74.28,29.70,M
RJAI,1991-08-12 06:00,30.00,22.00,62.25,29.67,M
RJAI,1991-08-13 00:00,24.00,23.00,94.14,29.78,M
RJAI,1991-08-13 03:00,22.00,21.00,94.06,29.80,M
RJAI,1991-08-13 06:00,24.00,21.00,83.32,29.78,M
RJAI,1991-08-14 00:00,23.00,19.00,78.19,29.91,M
RJAI,1991-08-14 03:00,26.00,19.00,65.33,29.87,M
RJAI,1991-08-14 06:00,27.00,19.00,61.58,29.83,M
RJAI,1991-08-15 00:00,23.00,19.00,78.19,29.67,M
RJAI,1991-08-15 03:00,26.00,18.00,61.36,29.88,M
RJAI,1991-08-15 06:00,28.00,18.00,54.55,29.85,M
RJAI,1991-08-16 00:00,23.00,18.00,73.44,29.93,M
RJAI,1991-08-16 03:00,26.00,18.00,61.36,29.90,M
RJAI,1991-08-16 06:00,27.00,17.00,54.30,29.85,M
RJAI,1991-08-17 00:00,23.00,18.00,73.44,29.93,M
RJAI,1991-08-17 03:00,26.00,18.00,61.36,29.89,M
RJAI,1991-08-19 00:00,25.00,22.00,83.44,29.88,M
RJAI,1991-08-19 03:00,29.00,23.00,70.08,29.83,M
RJAI,1991-08-19 06:00,27.00,25.00,88.83,29.79,M
RJAI,1991-08-20 03:00,25.00,24.00,94.19,29.71,M
RJAI,1991-08-20 06:00,24.00,23.00,94.14,29.66,M
RJAI,1991-08-21 00:00,28.00,26.00,88.90,29.63,M
RJAI,1991-08-21 03:00,31.00,26.00,74.77,29.60,M
RJAI,1991-08-21 06:00,30.00,27.00,83.99,29.58,M
RJAI,1991-08-22 00:00,29.00,25.00,79.04,29.61,M
RJAI,1991-08-22 03:00,32.00,24.00,62.68,29.58,M
RJAI,1991-08-22 06:00,32.00,25.00,66.55,29.54,M
RJAI,1991-08-23 00:00,27.00,25.00,88.83,29.56,M
RJAI,1991-08-23 03:00,31.00,26.00,74.77,29.53,M
RJAI,1991-08-23 06:00,33.00,25.00,62.90,29.49,M
RJAI,1991-08-26 00:00,29.00,18.00,51.47,29.71,M
RJAI,1991-08-26 03:00,28.00,19.00,58.08,29.66,M
RJAI,1991-08-26 06:00,30.00,20.00,55.04,29.64,M
RJAI,1991-08-27 00:00,23.00,17.00,68.94,29.92,M
RJAI,1991-08-27 03:00,26.00,16.00,54.05,29.91,M
RJAI,1991-08-27 06:00,27.00,16.00,50.95,29.89,M
RJAI,1991-08-28 00:00,23.00,15.00,60.67,30.01,M
RJAI,1991-08-28 03:00,26.00,15.00,50.69,29.99,M
RJAI,1991-08-28 06:00,27.00,16.00,50.95,29.94,M
RJAI,1991-08-29 00:00,21.00,20.00,94.01,29.90,M
RJAI,1991-08-29 03:00,23.00,21.00,88.51,29.84,M
RJAI,1991-08-29 06:00,24.00,22.00,88.59,29.79,M
RJAI,1991-08-30 00:00,28.00,25.00,83.77,29.77,M
RJAI,1991-08-30 03:00,30.00,24.00,70.27,29.72,M
RJAI,1991-08-30 06:00,30.00,25.00,74.61,29.68,M
RJAI,1991-08-31 00:00,25.00,24.00,94.19,29.37,M
RJAI,1991-08-31 03:00,30.00,27.00,83.99,29.51,M
RJAI,1991-09-02 00:00,26.00,20.00,69.52,29.93,M
RJAI,1991-09-02 03:00,30.00,20.00,55.04,29.88,M
RJAI,1991-09-02 06:00,31.00,22.00,58.78,29.83,M
RJAI,1991-09-03 00:00,27.00,23.00,78.76,29.88,M
RJAI,1991-09-03 03:00,30.00,23.00,66.15,29.86,M
RJAI,1991-09-03 06:00,31.00,23.00,62.47,29.80,M
RJAI,1991-09-04 00:00,28.00,24.00,78.90,29.94,M
RJAI,1991-09-04 03:00,32.00,25.00,66.55,29.92,M
RJAI,1991-09-04 06:00,31.00,25.00,70.45,29.91,M
RJAI,1991-09-05 00:00,27.00,24.00,83.66,30.05,M
RJAI,1991-09-05 03:00,30.00,25.00,74.61,30.01,M
RJAI,1991-09-05 06:00,32.00,25.00,66.55,29.96,M
RJAI,1991-09-06 00:00,29.00,24.00,74.44,29.93,M
